Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,TowDir,WindDir,WindSpeed,SwellDir,SwellHeight,ICESArea,AphiaID,Species,SpecVal,Sex,SubFactor,LngtClass,HLNoAtLngt,NoPerHaul,BeamWidth,DistanceDerived,CPUE_number_per_hour,SweptArea_km2,CPUE_number_per_km2
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,F,1.0000,390,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,F,1.0000,410,4.00,4.000000,8,4124,8.00,0.03,121.24
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,F,1.0000,440,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,F,1.0000,460,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,90,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,110,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,120,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,160,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,180,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,240,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,360,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,370,2.00,2.000000,8,4124,4.00,0.03,60.62
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,380,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,390,2.00,2.000000,8,4124,4.00,0.03,60.62
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,400,2.00,2.000000,8,4124,4.00,0.03,60.62
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,420,1.00,1.000000,8,4124,2.00,0.03,30.31
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F349,49,2011,9,7,1745,-9,30,D,56.7008,3.2743,56.6901,3.3391,42F3,64,V,1,1,R,,F,8,4124,,,293,12,,,IVb,105865,Amblyraja radiata,1,M,1.0000,430,3.00,3.000000,8,4124,6.00,0.03,90.93
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F351,51,2014,9,4,0740,-9,30,D,56.7790,3.6910,56.7436,3.7088,42F3,58,V,1,1,R,,F,8,4063,225,343,135,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,400,1.00,1.000000,8,4063,2.00,0.03,30.77
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F351,51,2014,9,4,0740,-9,30,D,56.7790,3.6910,56.7436,3.7088,42F3,58,V,1,1,R,,F,8,4063,225,343,135,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,410,1.00,1.000000,8,4063,2.00,0.03,30.77
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F351,51,2014,9,4,0740,-9,30,D,56.7790,3.6910,56.7436,3.7088,42F3,58,V,1,1,R,,F,8,4063,225,343,135,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,430,1.00,1.000000,8,4063,2.00,0.03,30.77
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,F,1.0000,340,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,F,1.0000,360,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,F,1.0000,410,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,F,1.0000,430,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,F,1.0000,450,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,330,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,360,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,390,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,410,2.00,2.000000,8,4535,4.00,0.04,55.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,450,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F352,52,2015,9,3,1118,-9,30,D,56.6968,3.6706,56.6986,3.5966,42F3,-9,V,1,1,R,,F,8,4535,213,98,338,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,500,1.00,1.000000,8,4535,2.00,0.04,27.56
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,180,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,210,4.00,4.000000,8,8464,4.00,0.07,59.07
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,220,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,230,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,240,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,250,8.00,8.000000,8,8464,8.00,0.07,118.15
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,260,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,270,8.00,8.000000,8,8464,8.00,0.07,118.15
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,290,4.00,4.000000,8,8464,4.00,0.07,59.07
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,300,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,310,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,320,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,330,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,340,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,360,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,380,4.00,4.000000,8,8464,4.00,0.07,59.07
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,410,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,420,4.00,4.000000,8,8464,4.00,0.07,59.07
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,430,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,440,4.00,4.000000,8,8464,4.00,0.07,59.07
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,450,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,460,4.00,4.000000,8,8464,4.00,0.07,59.07
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,470,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,490,6.00,6.000000,8,8464,6.00,0.07,88.61
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,500,2.00,2.000000,8,8464,2.00,0.07,29.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F353,53,1999,9,13,1530,-9,60,D,56.7909,3.7530,56.7918,3.6847,42F3,-9,V,1,1,R,,F,8,8464,225,,359,1,,,IVb,105865,Amblyraja radiata,1,U,1.0000,510,4.00,4.000000,8,8464,4.00,0.07,59.07
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,110,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,180,2.00,2.000000,8,4152,4.00,0.03,60.21
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,190,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,200,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,230,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,400,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,410,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,430,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,150,2.00,2.000000,8,4152,4.00,0.03,60.21
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,160,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,180,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,200,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,310,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,390,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,450,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F354,54,2010,9,10,0529,-9,30,D,56.6445,3.7500,56.6818,3.7473,42F3,54,V,1,1,R,,F,8,4152,210,356,180,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,470,1.00,1.000000,8,4152,2.00,0.03,30.11
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,200,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,250,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,260,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,270,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,280,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,290,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,300,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,F,1.0000,380,2.00,2.000000,8,4122,3.87,0.03,60.65
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,M,1.0000,230,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,M,1.0000,240,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,M,1.0000,250,3.00,3.000000,8,4122,5.81,0.03,90.98
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,M,1.0000,260,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,M,1.0000,270,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,M,1.0000,280,1.00,1.000000,8,4122,1.94,0.03,30.33
BTS,3,NED,TRI2,BT8,-9,-9,-9,42F368,68,2003,9,15,1757,-9,31,D,56.8431,3.1828,56.8064,3.1923,42F3,66,V,1,1,R,,F,8,4122,,,200,2,,,IVb,105865,Amblyraja radiata,1,M,1.0000,290,1.00,1.000000,8,4122,1.94,0.03,30.33
